txn_id,order_date,amount,category,payment_method,device,address_match,customer_tier,customer_age_days,order_velocity,previous_returns,hour,pincode_tier,state,returned
TXN-02048,2025-06-23 04:00,3332.98,Books,COD,Mobile,Different from billing,Returning,640,11,0,4,Tier-2,Bihar,0
TXN-02049,2025-06-17 10:00,492.51,Beauty,COD,Desktop,Same as billing,Returning,665,1,0,10,Tier-2,Gujarat,0
TXN-02050,2025-08-10 13:00,360.59,Electronics,Debit Card,Tablet,Same as billing,Loyal,429,4,0,13,Tier-1,Karnataka,0
TXN-02051,2025-07-25 13:00,642.45,Clothing,Credit Card,Mobile,Different from billing,Returning,340,6,0,13,Tier-3,Karnataka,0
TXN-02052,2025-07-02 12:00,3936.68,Electronics,UPI,Mobile,Different from billing,Returning,167,1,1,12,Tier-1,Uttar Pradesh,0
TXN-02053,2025-07-05 16:00,1236.59,Toys,UPI,Mobile,Same as billing,Loyal,785,10,1,16,Metro,Assam,0
TXN-02054,2025-07-19 12:00,10176.37,Books,Debit Card,Desktop,Different from billing,Loyal,1891,6,0,12,Tier-1,Uttar Pradesh,0
TXN-02055,2025-06-12 06:00,1631.86,Clothing,COD,Mobile,Same as billing,Returning,354,4,0,6,Tier-2,Punjab,0
TXN-02056,2025-07-06 14:00,3902.41,Home & Kitchen,Debit Card,Mobile,Different from billing,Returning,306,8,0,14,Tier-3,Delhi,0
TXN-02057,2025-06-26 12:00,295.9,Home & Kitchen,Credit Card,Mobile,Different from billing,Returning,81,14,1,12,Tier-3,Assam,0
TXN-02058,2025-06-27 21:00,3445.39,Electronics,COD,Tablet,Different from billing,New,43,8,0,21,Tier-3,Tamil Nadu,0
TXN-02059,2025-07-15 17:00,642.59,Beauty,UPI,Desktop,Same as billing,Loyal,181,15,1,17,Tier-1,Karnataka,0
TXN-02060,2025-08-17 05:00,5604.02,Sports,Wallet,Desktop,Same as billing,Returning,474,12,0,5,Tier-1,Punjab,0
TXN-02061,2025-07-27 17:00,260.22,Electronics,UPI,Mobile,Different from billing,Loyal,1965,8,2,17,Tier-3,Maharashtra,0
TXN-02062,2025-06-11 16:00,5573.98,Electronics,Credit Card,Desktop,Different from billing,New,89,8,0,16,Tier-2,Odisha,0
TXN-02063,2025-07-16 18:00,15360.75,Sports,Net Banking,Mobile,Same as billing,New,37,13,0,18,Tier-1,Uttar Pradesh,1
TXN-02064,2025-07-06 09:00,2004.89,Home & Kitchen,UPI,Desktop,Same as billing,Returning,294,11,0,9,Tier-2,Uttar Pradesh,0
TXN-02065,2025-06-29 14:00,4366.55,Books,COD,Mobile,Same as billing,Returning,155,4,1,14,Tier-1,Bihar,0
TXN-02066,2025-07-05 20:00,187.73,Home & Kitchen,COD,Mobile,Different from billing,New,59,11,0,20,Tier-1,Odisha,1
TXN-02067,2025-07-08 11:00,3327.65,Home & Kitchen,COD,Mobile,Same as billing,Loyal,1791,14,1,11,Tier-3,Telangana,0
TXN-02068,2025-07-31 16:00,327.28,Home & Kitchen,Credit Card,Mobile,Same as billing,Loyal,1492,3,0,16,Metro,Uttar Pradesh,0
TXN-02069,2025-06-24 07:00,1219.68,Home & Kitchen,Debit Card,Mobile,Same as billing,New,38,12,0,7,Tier-2,Uttar Pradesh,0
TXN-02070,2025-07-26 07:00,3444.76,Electronics,COD,Mobile,Different from billing,New,55,13,0,7,Tier-3,West Bengal,1
TXN-02071,2025-07-19 17:00,508.93,Toys,UPI,Mobile,Same as billing,New,11,9,0,17,Metro,Odisha,0
TXN-02072,2025-07-01 10:00,1903.82,Clothing,UPI,Mobile,Same as billing,New,45,3,0,10,Tier-1,West Bengal,0
TXN-02073,2025-06-10 10:00,1295.11,Clothing,Credit Card,Tablet,Different from billing,Loyal,1298,4,0,10,Metro,Maharashtra,0
TXN-02074,2025-07-13 11:00,1252.92,Home & Kitchen,Wallet,Mobile,Different from billing,Loyal,907,12,0,11,Tier-3,Bihar,1
TXN-02075,2025-08-23 13:00,1417.06,Electronics,Debit Card,Mobile,Different from billing,Returning,464,15,0,13,Metro,Odisha,0
TXN-02076,2025-06-22 14:00,266.44,Books,UPI,Mobile,Same as billing,Loyal,571,7,0,14,Tier-3,Odisha,0
TXN-02077,2025-06-01 08:00,1785.81,Beauty,Net Banking,Tablet,Different from billing,Loyal,198,4,1,8,Tier-1,Madhya Pradesh,0
TXN-02078,2025-06-17 08:00,5820.75,Electronics,UPI,Mobile,Same as billing,Loyal,1660,5,0,8,Tier-1,Bihar,0
TXN-02079,2025-07-21 11:00,1080.63,Electronics,UPI,Desktop,Same as billing,Loyal,442,6,0,11,Metro,Tamil Nadu,0
TXN-02080,2025-06-02 10:00,2778.51,Books,Debit Card,Mobile,Same as billing,New,36,9,0,10,Metro,Punjab,0
TXN-02081,2025-07-15 06:00,3460.24,Electronics,UPI,Mobile,Different from billing,Returning,301,5,0,6,Tier-3,Kerala,0
TXN-02082,2025-08-19 01:00,1638.86,Electronics,Net Banking,Desktop,Same as billing,Loyal,1469,11,0,1,Metro,Assam,0
TXN-02083,2025-07-27 12:00,1435.01,Clothing,UPI,Mobile,Same as billing,Loyal,977,7,0,12,Tier-2,Maharashtra,0
TXN-02084,2025-08-13 16:00,635.87,Clothing,UPI,Mobile,Different from billing,New,32,14,0,16,Metro,Karnataka,0
TXN-02085,2025-07-26 09:00,4643.32,Toys,Debit Card,Mobile,Different from billing,Returning,751,15,0,9,Metro,Telangana,0
TXN-02086,2025-08-17 18:00,2796.71,Toys,Credit Card,Mobile,Same as billing,Loyal,769,13,0,18,Tier-2,Gujarat,0
TXN-02087,2025-08-26 09:00,34735.49,Beauty,Credit Card,Mobile,Different from billing,New,27,7,0,9,Metro,Telangana,1
TXN-02088,2025-06-21 16:00,3411.91,Home & Kitchen,UPI,Mobile,Different from billing,Returning,674,3,2,16,Tier-2,Assam,0
TXN-02089,2025-08-04 10:00,430.05,Sports,Debit Card,Desktop,Same as billing,Returning,646,15,0,10,Tier-1,Uttar Pradesh,0
TXN-02090,2025-06-02 05:00,1172.29,Electronics,Debit Card,Desktop,Different from billing,Loyal,1004,6,0,5,Tier-2,West Bengal,0
TXN-02091,2025-08-24 11:00,1670.1,Clothing,COD,Desktop,Same as billing,Returning,716,7,0,11,Metro,Madhya Pradesh,0
TXN-02092,2025-07-23 16:00,949.9,Clothing,Credit Card,Tablet,Same as billing,Loyal,1203,7,0,16,Metro,Uttar Pradesh,0
TXN-02093,2025-08-12 11:00,2308.91,Clothing,UPI,Tablet,Different from billing,Loyal,1703,6,0,11,Tier-3,Assam,0
TXN-02094,2025-08-06 10:00,857.42,Books,Debit Card,Desktop,Same as billing,Returning,76,5,0,10,Metro,Punjab,0
TXN-02095,2025-06-08 09:00,319.77,Clothing,UPI,Desktop,Same as billing,Loyal,569,10,0,9,Tier-1,Bihar,0
TXN-02096,2025-08-26 15:00,14373.94,Books,Debit Card,Mobile,Different from billing,Returning,232,10,2,15,Tier-3,Punjab,1
TXN-02097,2025-06-28 15:00,6599.26,Clothing,Net Banking,Mobile,Same as billing,Returning,471,7,1,15,Tier-3,West Bengal,0
TXN-02098,2025-08-27 17:00,4238.71,Electronics,Debit Card,Mobile,Same as billing,Loyal,849,6,0,17,Tier-3,Madhya Pradesh,0
TXN-02099,2025-08-01 17:00,1009.45,Sports,UPI,Tablet,Same as billing,New,80,5,0,17,Metro,West Bengal,0
TXN-02100,2025-08-17 15:00,1706.92,Home & Kitchen,Credit Card,Mobile,Same as billing,Returning,470,7,0,15,Tier-2,Delhi,0
TXN-02101,2025-07-09 14:00,3131.71,Electronics,Credit Card,Mobile,Same as billing,Loyal,1244,12,1,14,Metro,Odisha,0
TXN-02102,2025-07-03 14:00,9268.67,Sports,Net Banking,Tablet,Different from billing,Returning,457,13,0,14,Tier-1,Uttar Pradesh,0
TXN-02103,2025-08-11 21:00,355.12,Books,Debit Card,Mobile,Same as billing,Returning,629,2,1,21,Metro,Kerala,0
TXN-02104,2025-08-03 14:00,8893.09,Home & Kitchen,COD,Mobile,Same as billing,Loyal,969,4,0,14,Tier-2,Tamil Nadu,0
TXN-02105,2025-06-01 14:00,998.97,Electronics,UPI,Mobile,Different from billing,Loyal,316,5,0,14,Tier-3,Rajasthan,0
TXN-02106,2025-08-02 05:00,562.64,Books,Credit Card,Mobile,Same as billing,New,31,2,0,5,Metro,Kerala,0
TXN-02107,2025-07-11 12:00,2977.45,Electronics,UPI,Mobile,Different from billing,Loyal,1959,6,1,12,Tier-2,Bihar,0
TXN-02108,2025-07-10 13:00,953.54,Sports,COD,Mobile,Same as billing,Loyal,1071,10,0,13,Tier-1,Maharashtra,0
TXN-02109,2025-08-28 13:00,258.12,Home & Kitchen,UPI,Mobile,Same as billing,Loyal,1652,9,1,13,Metro,Karnataka,0
TXN-02110,2025-08-12 14:00,786.95,Electronics,Net Banking,Mobile,Different from billing,New,89,2,0,14,Tier-1,Kerala,0
TXN-02111,2025-07-15 09:00,1602.89,Electronics,COD,Desktop,Same as billing,Returning,772,5,0,9,Metro,Maharashtra,0
TXN-02112,2025-07-20 13:00,384.63,Clothing,COD,Tablet,Different from billing,Returning,642,1,0,13,Tier-1,Odisha,0
TXN-02113,2025-07-21 18:00,4542.05,Electronics,UPI,Mobile,Same as billing,Loyal,872,4,1,18,Tier-2,Telangana,0
TXN-02114,2025-06-02 11:00,368.5,Clothing,UPI,Desktop,Different from billing,New,64,6,0,11,Metro,Gujarat,0
TXN-02115,2025-08-02 12:00,606.0,Clothing,Credit Card,Mobile,Different from billing,New,83,8,0,12,Tier-2,Uttar Pradesh,0
TXN-02116,2025-06-06 11:00,1863.42,Beauty,UPI,Mobile,Same as billing,Returning,278,15,0,11,Metro,Tamil Nadu,0
TXN-02117,2025-06-16 18:00,2053.03,Electronics,UPI,Desktop,Same as billing,Returning,422,9,0,18,Metro,Delhi,0
TXN-02118,2025-06-23 11:00,1454.93,Home & Kitchen,Debit Card,Desktop,Different from billing,Loyal,280,11,0,11,Tier-3,West Bengal,0
TXN-02119,2025-07-27 14:00,12241.39,Toys,Debit Card,Mobile,Different from billing,Loyal,1691,11,0,14,Tier-3,Bihar,0
TXN-02120,2025-06-11 20:00,2333.23,Electronics,UPI,Mobile,Same as billing,Loyal,1013,8,0,20,Tier-3,Odisha,0
TXN-02121,2025-06-10 14:00,1147.5,Clothing,UPI,Mobile,Same as billing,Returning,106,15,1,14,Tier-2,Bihar,0
TXN-02122,2025-06-06 08:00,734.82,Electronics,Net Banking,Mobile,Same as billing,New,84,3,0,8,Metro,West Bengal,0
TXN-02123,2025-06-08 14:00,868.66,Home & Kitchen,Debit Card,Mobile,Same as billing,Loyal,537,8,0,14,Tier-2,Bihar,0
TXN-02124,2025-07-14 15:00,15712.38,Electronics,COD,Mobile,Different from billing,Returning,230,12,1,15,Tier-3,Delhi,0
TXN-02125,2025-07-07 13:00,407.77,Clothing,Debit Card,Mobile,Different from billing,New,77,2,0,13,Tier-2,Bihar,0
TXN-02126,2025-07-22 09:00,11405.39,Electronics,Wallet,Mobile,Different from billing,Loyal,503,1,0,9,Metro,Telangana,0
TXN-02127,2025-06-08 08:00,2846.91,Clothing,Net Banking,Mobile,Same as billing,Loyal,1001,3,0,8,Tier-2,Gujarat,0
TXN-02128,2025-06-25 11:00,478.11,Clothing,COD,Mobile,Different from billing,New,37,15,0,11,Tier-3,Punjab,1
TXN-02129,2025-07-30 11:00,5381.08,Toys,Credit Card,Desktop,Same as billing,Returning,336,3,1,11,Metro,Odisha,0
TXN-02130,2025-06-15 19:00,176.02,Clothing,COD,Mobile,Same as billing,Returning,325,3,1,19,Tier-1,Kerala,0
TXN-02131,2025-06-23 10:00,3622.28,Home & Kitchen,Debit Card,Mobile,Same as billing,Loyal,671,14,0,10,Tier-1,Bihar,0
TXN-02132,2025-07-04 11:00,2743.19,Clothing,Debit Card,Tablet,Same as billing,Returning,601,3,0,11,Tier-3,Karnataka,0
TXN-02133,2025-06-04 16:00,588.77,Toys,COD,Mobile,Different from billing,Loyal,524,5,0,16,Tier-1,Punjab,0
TXN-02134,2025-08-20 12:00,1012.68,Home & Kitchen,UPI,Mobile,Different from billing,New,39,10,0,12,Tier-3,Kerala,0
TXN-02135,2025-06-09 13:00,1194.17,Home & Kitchen,Credit Card,Mobile,Same as billing,New,1,2,0,13,Metro,Bihar,0
TXN-02136,2025-06-18 16:00,609.15,Electronics,UPI,Mobile,Same as billing,Loyal,1288,7,1,16,Tier-3,West Bengal,0
TXN-02137,2025-06-23 06:00,1417.09,Beauty,Debit Card,Mobile,Same as billing,Returning,662,10,1,6,Tier-1,Odisha,0
TXN-02138,2025-07-04 09:00,981.78,Clothing,UPI,Mobile,Same as billing,New,68,15,0,9,Tier-1,Odisha,0
TXN-02139,2025-07-16 14:00,180.84,Sports,Net Banking,Desktop,Different from billing,Loyal,1074,4,0,14,Tier-2,West Bengal,0
TXN-02140,2025-06-30 04:00,869.75,Clothing,COD,Desktop,Same as billing,Returning,349,12,0,4,Tier-3,Delhi,0
TXN-02141,2025-08-17 10:00,2687.61,Electronics,UPI,Desktop,Same as billing,Loyal,232,14,0,10,Tier-2,Delhi,0
TXN-02142,2025-07-20 12:00,767.09,Clothing,COD,Mobile,Same as billing,New,11,9,0,12,Tier-1,Odisha,0
TXN-02143,2025-08-24 08:00,583.9,Books,Debit Card,Desktop,Same as billing,Returning,387,13,1,8,Metro,Telangana,0
TXN-02144,2025-07-01 11:00,10159.85,Clothing,Credit Card,Desktop,Different from billing,Loyal,1576,15,0,11,Tier-2,Karnataka,0
TXN-02145,2025-06-29 13:00,9735.16,Beauty,Net Banking,Desktop,Same as billing,New,70,14,0,13,Tier-2,Gujarat,0
TXN-02146,2025-08-15 18:00,28802.55,Books,COD,Mobile,Same as billing,Returning,468,6,0,18,Tier-2,Tamil Nadu,0
TXN-02147,2025-08-26 18:00,15130.28,Electronics,UPI,Mobile,Same as billing,New,33,13,0,18,Tier-1,Telangana,0
TXN-02148,2025-06-11 20:00,842.27,Beauty,Credit Card,Mobile,Same as billing,Loyal,1563,10,0,20,Tier-3,Uttar Pradesh,0
TXN-02149,2025-08-18 10:00,1537.22,Clothing,Debit Card,Mobile,Same as billing,Loyal,321,9,0,10,Tier-1,Delhi,0
TXN-02150,2025-06-19 13:00,42774.28,Toys,COD,Mobile,Same as billing,New,78,2,0,13,Metro,Uttar Pradesh,0
TXN-02151,2025-07-20 06:00,8254.84,Electronics,COD,Mobile,Same as billing,Returning,470,1,0,6,Metro,Punjab,0
TXN-02152,2025-06-26 07:00,1583.49,Electronics,UPI,Tablet,Different from billing,Returning,770,15,0,7,Metro,Delhi,0
TXN-02153,2025-07-29 10:00,865.85,Clothing,Credit Card,Mobile,Same as billing,Returning,546,2,0,10,Tier-1,Assam,0
TXN-02154,2025-06-15 08:00,404.71,Clothing,Credit Card,Mobile,Different from billing,Loyal,1595,4,0,8,Tier-3,Uttar Pradesh,0
TXN-02155,2025-08-26 16:00,1923.9,Beauty,Credit Card,Mobile,Same as billing,Loyal,969,8,0,16,Metro,Rajasthan,0
TXN-02156,2025-06-16 16:00,188.85,Home & Kitchen,UPI,Tablet,Different from billing,Returning,782,5,0,16,Tier-3,Rajasthan,0
TXN-02157,2025-06-23 14:00,216.82,Sports,COD,Mobile,Same as billing,Loyal,919,9,0,14,Tier-2,Tamil Nadu,0
TXN-02158,2025-06-21 11:00,739.84,Toys,Debit Card,Desktop,Different from billing,Returning,337,14,0,11,Tier-2,Assam,0
TXN-02159,2025-07-13 14:00,2325.87,Sports,Net Banking,Mobile,Different from billing,New,74,1,0,14,Metro,Telangana,1
TXN-02160,2025-07-18 09:00,1038.6,Clothing,Credit Card,Mobile,Same as billing,Returning,384,13,0,9,Metro,Kerala,0
TXN-02161,2025-06-06 16:00,4764.83,Clothing,UPI,Desktop,Different from billing,Loyal,237,1,0,16,Tier-1,Karnataka,0
TXN-02162,2025-06-05 17:00,1784.18,Sports,UPI,Mobile,Different from billing,New,75,10,0,17,Tier-1,Delhi,0
TXN-02163,2025-07-05 11:00,1162.73,Clothing,Debit Card,Desktop,Different from billing,Loyal,1330,13,0,11,Tier-2,Punjab,0
TXN-02164,2025-06-12 20:00,3436.81,Books,Debit Card,Mobile,Same as billing,Loyal,1891,7,0,20,Tier-1,Madhya Pradesh,0
TXN-02165,2025-08-14 18:00,949.19,Clothing,Credit Card,Mobile,Same as billing,Loyal,1948,15,0,18,Tier-2,Gujarat,0
TXN-02166,2025-06-25 09:00,825.98,Electronics,UPI,Mobile,Same as billing,Loyal,1632,7,0,9,Tier-1,Kerala,0
TXN-02167,2025-08-29 18:00,2611.23,Home & Kitchen,Debit Card,Desktop,Different from billing,New,28,1,0,18,Tier-2,Rajasthan,0
TXN-02168,2025-06-07 10:00,439.1,Sports,UPI,Desktop,Same as billing,Returning,34,2,0,10,Tier-3,Madhya Pradesh,0
TXN-02169,2025-06-02 08:00,3206.63,Sports,COD,Mobile,Same as billing,Returning,384,4,0,8,Tier-3,Punjab,0
TXN-02170,2025-06-02 12:00,1002.5,Home & Kitchen,Credit Card,Mobile,Same as billing,Loyal,813,13,0,12,Tier-1,Madhya Pradesh,0
TXN-02171,2025-08-30 05:00,4314.33,Electronics,UPI,Mobile,Different from billing,Returning,420,4,1,5,Tier-2,Tamil Nadu,0
TXN-02172,2025-06-30 17:00,2637.89,Electronics,Wallet,Desktop,Different from billing,Loyal,1620,12,0,17,Tier-1,Punjab,0
TXN-02173,2025-08-24 07:00,2914.62,Books,Debit Card,Mobile,Same as billing,Loyal,981,7,0,7,Tier-1,Kerala,0
TXN-02174,2025-08-18 11:00,741.29,Sports,Debit Card,Mobile,Different from billing,Returning,764,3,1,11,Metro,Delhi,0
TXN-02175,2025-06-04 17:00,1763.66,Home & Kitchen,UPI,Desktop,Different from billing,Loyal,1911,12,1,17,Tier-2,Tamil Nadu,0
TXN-02176,2025-06-13 14:00,317.75,Sports,Net Banking,Mobile,Same as billing,Returning,158,12,0,14,Tier-1,West Bengal,0
TXN-02177,2025-08-19 10:00,1983.81,Clothing,COD,Mobile,Same as billing,New,9,6,0,10,Tier-1,Uttar Pradesh,0
TXN-02178,2025-07-27 13:00,1070.79,Clothing,UPI,Desktop,Same as billing,Returning,167,12,0,13,Tier-1,Odisha,0
TXN-02179,2025-08-30 19:00,2568.02,Sports,UPI,Mobile,Different from billing,New,32,12,0,19,Tier-3,Kerala,0
TXN-02180,2025-07-23 18:00,11582.36,Clothing,Debit Card,Mobile,Different from billing,Loyal,1922,2,0,18,Tier-2,Assam,0
TXN-02181,2025-07-27 13:00,712.09,Home & Kitchen,Wallet,Desktop,Different from billing,Loyal,1832,1,0,13,Tier-1,Assam,0
TXN-02182,2025-08-21 12:00,1486.84,Beauty,Net Banking,Mobile,Same as billing,Loyal,458,1,0,12,Tier-2,West Bengal,0
TXN-02183,2025-06-28 13:00,10832.28,Electronics,COD,Mobile,Same as billing,Loyal,515,1,0,13,Tier-1,Odisha,0
TXN-02184,2025-07-03 13:00,8997.55,Clothing,UPI,Desktop,Same as billing,Returning,363,8,1,13,Tier-2,Madhya Pradesh,0
TXN-02185,2025-08-02 13:00,976.02,Clothing,Debit Card,Mobile,Same as billing,Loyal,734,7,0,13,Metro,Kerala,0
TXN-02186,2025-07-01 16:00,431.25,Toys,Credit Card,Mobile,Same as billing,New,75,13,0,16,Tier-3,Gujarat,0
TXN-02187,2025-07-24 08:00,713.68,Home & Kitchen,UPI,Mobile,Same as billing,Loyal,781,7,1,8,Tier-1,Karnataka,0
TXN-02188,2025-06-02 05:00,220.19,Electronics,COD,Mobile,Different from billing,Returning,756,4,0,5,Metro,Uttar Pradesh,1
TXN-02189,2025-07-22 16:00,495.51,Toys,Debit Card,Mobile,Same as billing,Loyal,1199,2,0,16,Metro,Kerala,0
TXN-02190,2025-06-02 11:00,187.29,Beauty,Net Banking,Desktop,Same as billing,Loyal,1523,1,0,11,Tier-1,Maharashtra,0
TXN-02191,2025-06-02 14:00,355.37,Electronics,UPI,Mobile,Different from billing,New,29,13,0,14,Tier-2,Madhya Pradesh,0
TXN-02192,2025-08-30 12:00,1320.01,Sports,UPI,Desktop,Different from billing,Returning,102,15,1,12,Tier-3,Odisha,1
TXN-02193,2025-06-28 14:00,6226.0,Electronics,Credit Card,Mobile,Same as billing,New,52,4,0,14,Tier-2,Delhi,0
TXN-02194,2025-08-27 17:00,3030.56,Sports,UPI,Mobile,Same as billing,Returning,594,6,0,17,Metro,Maharashtra,0
TXN-02195,2025-07-31 13:00,356.45,Home & Kitchen,COD,Mobile,Different from billing,Loyal,1311,10,0,13,Tier-2,Madhya Pradesh,1
TXN-02196,2025-06-20 13:00,10790.83,Sports,UPI,Mobile,Same as billing,Loyal,608,7,0,13,Tier-2,Assam,0
TXN-02197,2025-06-15 14:00,2703.69,Home & Kitchen,Net Banking,Mobile,Different from billing,New,51,5,0,14,Tier-1,Bihar,0
TXN-02198,2025-07-04 15:00,906.28,Beauty,Credit Card,Desktop,Different from billing,Loyal,1269,3,0,15,Tier-3,Telangana,0
TXN-02199,2025-08-17 14:00,4109.09,Sports,UPI,Mobile,Different from billing,Loyal,1950,6,0,14,Tier-2,West Bengal,0
TXN-02200,2025-07-24 13:00,400.0,Beauty,COD,Desktop,Same as billing,Returning,99,14,0,13,Tier-1,Kerala,0
TXN-02201,2025-06-08 09:00,1696.86,Clothing,UPI,Desktop,Same as billing,New,26,13,0,9,Tier-2,Assam,0
TXN-02202,2025-08-19 21:00,1210.86,Clothing,UPI,Mobile,Same as billing,Returning,683,3,0,21,Tier-3,Odisha,0
TXN-02203,2025-06-26 17:00,1605.03,Home & Kitchen,Net Banking,Mobile,Same as billing,Loyal,1367,15,1,17,Metro,Assam,0
TXN-02204,2025-06-24 20:00,1396.7,Beauty,Net Banking,Mobile,Same as billing,New,19,3,0,20,Metro,Odisha,0
TXN-02205,2025-06-23 19:00,2929.35,Beauty,UPI,Tablet,Same as billing,New,32,14,0,19,Tier-3,Rajasthan,0
TXN-02206,2025-07-17 10:00,1352.45,Home & Kitchen,UPI,Mobile,Different from billing,New,0,1,0,10,Tier-1,Assam,0
TXN-02207,2025-06-04 09:00,10154.01,Clothing,UPI,Desktop,Same as billing,Returning,589,7,0,9,Tier-3,Karnataka,0
TXN-02208,2025-08-04 14:00,1553.97,Electronics,COD,Desktop,Same as billing,Returning,579,6,0,14,Metro,Rajasthan,0
TXN-02209,2025-07-20 06:00,14860.5,Toys,UPI,Mobile,Same as billing,New,83,11,0,6,Metro,Gujarat,0
TXN-02210,2025-08-25 09:00,670.68,Electronics,COD,Mobile,Same as billing,Returning,185,9,0,9,Metro,West Bengal,0
TXN-02211,2025-07-22 11:00,1804.66,Home & Kitchen,Credit Card,Tablet,Same as billing,Loyal,250,4,0,11,Metro,Punjab,0
TXN-02212,2025-07-01 16:00,13878.67,Electronics,Credit Card,Mobile,Same as billing,Returning,417,3,1,16,Tier-2,Uttar Pradesh,1
TXN-02213,2025-06-14 14:00,1900.44,Electronics,Credit Card,Tablet,Different from billing,Loyal,1954,7,0,14,Tier-1,Karnataka,0
TXN-02214,2025-07-27 10:00,2728.91,Sports,Debit Card,Tablet,Different from billing,Loyal,328,1,0,10,Tier-2,Assam,0
TXN-02215,2025-07-07 11:00,763.33,Sports,UPI,Mobile,Same as billing,Loyal,613,13,0,11,Tier-1,Odisha,0
TXN-02216,2025-07-03 18:00,8756.38,Home & Kitchen,Credit Card,Mobile,Different from billing,Returning,61,14,0,18,Tier-2,Karnataka,1
TXN-02217,2025-07-14 10:00,885.63,Electronics,COD,Mobile,Same as billing,Loyal,529,10,0,10,Tier-2,Gujarat,0
TXN-02218,2025-08-14 09:00,1896.77,Home & Kitchen,Credit Card,Desktop,Different from billing,Loyal,406,14,1,9,Metro,Kerala,0
TXN-02219,2025-06-21 12:00,1456.68,Electronics,Credit Card,Mobile,Same as billing,Loyal,309,4,0,12,Tier-2,Madhya Pradesh,0
TXN-02220,2025-08-28 16:00,617.91,Electronics,UPI,Mobile,Same as billing,Returning,332,1,1,16,Metro,Delhi,0
TXN-02221,2025-07-16 10:00,2936.16,Electronics,Net Banking,Desktop,Same as billing,Loyal,1021,11,1,10,Tier-2,Karnataka,0
TXN-02222,2025-08-23 10:00,204.26,Home & Kitchen,COD,Mobile,Same as billing,Loyal,1194,11,0,10,Metro,Odisha,0
TXN-02223,2025-06-16 13:00,8843.93,Electronics,UPI,Mobile,Same as billing,Loyal,399,12,0,13,Metro,Telangana,0
TXN-02224,2025-06-02 04:00,3540.21,Clothing,COD,Desktop,Same as billing,Loyal,1724,4,0,4,Tier-3,Uttar Pradesh,0
TXN-02225,2025-07-22 11:00,805.22,Beauty,COD,Desktop,Same as billing,New,24,7,0,11,Metro,Tamil Nadu,0
TXN-02226,2025-06-20 11:00,4386.18,Electronics,Credit Card,Mobile,Same as billing,New,90,6,0,11,Tier-2,Maharashtra,0
TXN-02227,2025-08-28 19:00,1428.65,Home & Kitchen,UPI,Desktop,Same as billing,Returning,352,3,1,19,Metro,Delhi,0
TXN-02228,2025-07-02 13:00,4643.93,Sports,COD,Mobile,Same as billing,Returning,276,10,0,13,Tier-2,Karnataka,1
TXN-02229,2025-08-23 13:00,1226.96,Sports,COD,Desktop,Same as billing,New,77,8,0,13,Metro,Odisha,0
TXN-02230,2025-07-13 10:00,1692.15,Home & Kitchen,COD,Mobile,Same as billing,Loyal,1273,2,0,10,Tier-2,Kerala,0
TXN-02231,2025-07-14 14:00,5982.38,Electronics,COD,Mobile,Same as billing,Returning,441,9,1,14,Metro,Punjab,0
TXN-02232,2025-06-03 10:00,153.06,Toys,Credit Card,Desktop,Same as billing,Loyal,510,13,1,10,Metro,Delhi,0
TXN-02233,2025-08-04 12:00,1633.02,Beauty,Wallet,Mobile,Same as billing,New,31,5,0,12,Metro,Gujarat,0
TXN-02234,2025-08-08 18:00,1366.82,Beauty,Credit Card,Tablet,Same as billing,Returning,592,14,1,18,Tier-3,Rajasthan,0
TXN-02235,2025-08-15 17:00,469.35,Home & Kitchen,Debit Card,Mobile,Same as billing,Returning,626,2,1,17,Tier-1,Punjab,0
TXN-02236,2025-07-08 08:00,6302.57,Home & Kitchen,Credit Card,Mobile,Same as billing,Loyal,1113,15,0,8,Tier-1,Delhi,0
TXN-02237,2025-08-12 12:00,1764.66,Electronics,COD,Desktop,Different from billing,New,39,1,0,12,Metro,Madhya Pradesh,0
TXN-02238,2025-07-05 05:00,1489.91,Electronics,COD,Tablet,Same as billing,Loyal,1754,10,0,5,Metro,Rajasthan,0
TXN-02239,2025-06-21 09:00,2633.82,Clothing,COD,Mobile,Same as billing,Loyal,1174,10,0,9,Tier-3,Madhya Pradesh,0
